Date,Open,High,Low,Close,Adj Close,Volume,Pct_Change
2024-06-28,517.1500244140625,521.8800048828125,503.8399963378906,504.2200012207031,504.2200012207031,15855100,-2.9524975767905692
2024-07-01,504.95001220703125,506.5799865722656,493.1700134277344,504.67999267578125,504.67999267578125,10328200,0.09122832374053313
2024-07-02,500.760009765625,510.5,499.45001220703125,509.5,509.5,7739500,0.9550620976003676
2024-07-03,506.3699951171875,511.2799987792969,506.0199890136719,509.9599914550781,509.9599914550781,6005600,0.0902829156188556
2024-07-05,511.6000061035156,540.8699951171875,511.6000061035156,539.9099731445312,539.9099731445312,21354100,5.87300615563906
2024-07-08,542.3499755859375,542.8099975585938,526.6500244140625,529.3200073242188,529.3200073242188,14917500,-1.9614317843833606
2024-07-09,533.75,537.47998046875,528.1900024414062,530.0,530.0,8753200,0.12846532652690534
2024-07-10,530.7899780273438,538.8800048828125,528.3599853515625,534.6900024414062,534.6900024414062,10983300,0.8849061210200571
2024-07-11,530.8900146484375,535.4600219726562,508.3699951171875,512.7000122070312,512.7000122070312,16458300,-4.112661567257336
2024-07-12,497.760009765625,508.0899963378906,494.2300109863281,498.8699951171875,498.8699951171875,19750500,-2.6974871777961096
2024-07-15,498.6300048828125,506.67999267578125,493.3699951171875,496.1600036621094,496.1600036621094,12539200,-0.543225987051299
2024-07-16,501.5,503.95001220703125,485.7900085449219,489.7900085449219,489.7900085449219,14075800,-1.2838590515501402
2024-07-17,479.1700134277344,479.1700134277344,459.1199951171875,461.989990234375,461.989990234375,28076600,-5.675905556574278
